[ 2026-08-02 18:08:42,213] 34 root - INFO - [INFO] Extracted video id from url: n_3XDVOVraI
[ 2026-08-02 18:08:45,553] 51 root - INFO - [INFO] Video data for video id n_3XDVOVraI fetched.
[ 2026-08-02 18:08:45,563] 94 root - INFO - [INFO] Video data preprocessing completed
[ 2026-08-02 18:08:45,573] 190 sentence_transformers.base.model - INFO - No device provided, using cpu
[ 2026-08-02 18:08:47,053] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
[ 2026-08-02 18:08:47,080] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
[ 2026-08-02 18:08:47,291] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
[ 2026-08-02 18:08:47,316] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
[ 2026-08-02 18:08:47,367] 1001 sentence_transformers.base.model - INFO - Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
[ 2026-08-02 18:08:47,526] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
[ 2026-08-02 18:08:47,558] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
